data,cod_ibge,municipio,unidade,tipo_leito,leitos_total,leitos_ocupados,atendimentos_total,atendimentos_calor,desidratacao,insolacao,exaustao_calor
2026-06-03,5102504,Cáceres,Hospital Municipal Cáceres,clinico,18,11,73,1,1,0,1
2026-06-03,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,4,2,76,1,1,1,0
2026-06-04,5102504,Cáceres,UPA Cáceres,observacao,7,5,62,1,0,1,1
2026-06-04,5102504,Cáceres,UPA Cáceres,clinico,17,10,100,1,0,1,1
2026-06-04,5102504,Cáceres,UPA Cáceres,uti_adulto,5,3,96,1,0,1,1
2026-06-04,5102504,Cáceres,Hospital Municipal Cáceres,observacao,9,6,62,1,0,1,1
2026-06-04,5102504,Cáceres,Hospital Municipal Cáceres,clinico,15,10,39,0,0,0,1
2026-06-04,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,2,1,75,1,0,0,1
2026-06-05,5102504,Cáceres,UPA Cáceres,observacao,6,4,62,0,0,1,0
2026-06-05,5102504,Cáceres,UPA Cáceres,clinico,16,11,76,1,0,1,1
2026-06-05,5102504,Cáceres,UPA Cáceres,uti_adulto,6,3,102,1,0,0,1
2026-06-05,5102504,Cáceres,Hospital Municipal Cáceres,observacao,7,4,44,0,0,1,1
2026-06-05,5102504,Cáceres,Hospital Municipal Cáceres,clinico,15,9,53,0,0,0,1
2026-06-05,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,5,3,47,0,0,0,1
2026-06-06,5102504,Cáceres,UPA Cáceres,observacao,8,4,49,0,0,0,1
2026-06-06,5102504,Cáceres,UPA Cáceres,clinico,17,10,72,1,0,0,1
2026-06-06,5102504,Cáceres,UPA Cáceres,uti_adulto,6,3,103,1,0,1,0
2026-06-06,5102504,Cáceres,Hospital Municipal Cáceres,observacao,6,4,72,0,0,1,1
2026-06-06,5102504,Cáceres,Hospital Municipal Cáceres,clinico,16,9,71,1,0,1,0
2026-06-06,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,6,3,71,1,0,1,0
2026-06-07,5102504,Cáceres,UPA Cáceres,observacao,5,3,98,1,0,0,0
2026-06-07,5102504,Cáceres,UPA Cáceres,clinico,17,11,56,0,0,1,0
2026-06-07,5102504,Cáceres,UPA Cáceres,uti_adulto,4,2,49,0,0,1,1
2026-06-07,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,3,68,0,0,0,0
2026-06-07,5102504,Cáceres,Hospital Municipal Cáceres,clinico,15,10,60,1,1,1,1
2026-06-07,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,6,3,65,1,0,0,0
2026-06-08,5102504,Cáceres,UPA Cáceres,observacao,9,5,55,1,0,0,1
2026-06-08,5102504,Cáceres,UPA Cáceres,clinico,14,8,73,1,0,0,1
2026-06-08,5102504,Cáceres,UPA Cáceres,uti_adulto,6,3,53,1,1,1,1
2026-06-08,5102504,Cáceres,Hospital Municipal Cáceres,observacao,6,3,73,1,0,1,0
2026-06-08,5102504,Cáceres,Hospital Municipal Cáceres,clinico,15,11,65,1,0,1,1
2026-06-08,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,6,3,54,1,1,1,1
2026-06-09,5102504,Cáceres,UPA Cáceres,observacao,9,5,101,1,0,1,1
2026-06-09,5102504,Cáceres,UPA Cáceres,clinico,16,11,70,1,0,1,0
2026-06-09,5102504,Cáceres,UPA Cáceres,uti_adulto,6,3,96,2,2,1,1
2026-06-09,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,3,28,0,0,0,1
2026-06-09,5102504,Cáceres,Hospital Municipal Cáceres,clinico,16,11,48,0,0,0,0
2026-06-09,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,4,2,33,0,0,1,1
2026-06-10,5102504,Cáceres,UPA Cáceres,observacao,5,3,98,2,0,0,2
2026-06-10,5102504,Cáceres,UPA Cáceres,clinico,14,9,67,1,0,1,1
2026-06-10,5102504,Cáceres,UPA Cáceres,uti_adulto,6,4,85,1,0,0,1
2026-06-10,5102504,Cáceres,Hospital Municipal Cáceres,observacao,8,6,67,1,0,1,0
2026-06-10,5102504,Cáceres,Hospital Municipal Cáceres,clinico,14,8,73,1,0,0,1
2026-06-10,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,4,2,33,0,0,0,2
2026-06-11,5102504,Cáceres,UPA Cáceres,observacao,6,4,47,1,0,0,0
2026-06-11,5102504,Cáceres,UPA Cáceres,clinico,16,11,46,1,1,0,1
2026-06-11,5102504,Cáceres,UPA Cáceres,uti_adulto,5,3,56,1,0,1,2
2026-06-11,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,3,70,1,0,0,3
2026-06-11,5102504,Cáceres,Hospital Municipal Cáceres,clinico,15,11,58,1,0,1,2
2026-06-11,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,6,4,70,1,1,2,0
2026-06-12,5102504,Cáceres,UPA Cáceres,observacao,7,4,49,1,0,2,3
2026-06-12,5102504,Cáceres,UPA Cáceres,clinico,17,13,91,2,2,1,0
2026-06-12,5102504,Cáceres,UPA Cáceres,uti_adulto,6,4,81,2,0,1,1
2026-06-12,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,3,46,1,0,2,1
2026-06-12,5102504,Cáceres,Hospital Municipal Cáceres,clinico,18,13,44,1,1,1,1
2026-06-12,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,3,2,46,1,1,0,3
2026-06-13,5102504,Cáceres,UPA Cáceres,observacao,7,5,93,3,2,1,4
2026-06-13,5102504,Cáceres,UPA Cáceres,clinico,18,12,56,1,0,1,4
2026-06-13,5102504,Cáceres,UPA Cáceres,uti_adulto,6,4,91,3,2,3,0
2026-06-13,5102504,Cáceres,Hospital Municipal Cáceres,observacao,8,6,69,2,1,1,1
2026-06-13,5102504,Cáceres,Hospital Municipal Cáceres,clinico,17,12,29,1,0,2,4
2026-06-13,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,5,3,37,1,0,3,0
2026-06-14,5102504,Cáceres,UPA Cáceres,observacao,6,4,81,3,3,2,1
2026-06-14,5102504,Cáceres,UPA Cáceres,clinico,18,14,88,4,2,0,1
2026-06-14,5102504,Cáceres,UPA Cáceres,uti_adulto,5,4,70,2,0,1,1
2026-06-14,5102504,Cáceres,Hospital Municipal Cáceres,observacao,6,4,36,1,0,3,5
2026-06-14,5102504,Cáceres,Hospital Municipal Cáceres,clinico,14,11,43,1,1,2,6
2026-06-14,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,6,4,69,2,0,3,2
2026-06-15,5102504,Cáceres,UPA Cáceres,observacao,6,5,105,5,3,4,5
2026-06-15,5102504,Cáceres,UPA Cáceres,clinico,15,11,89,4,4,0,3
2026-06-15,5102504,Cáceres,UPA Cáceres,uti_adulto,2,1,68,3,2,0,5
2026-06-15,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,4,58,2,2,1,1
2026-06-15,5102504,Cáceres,Hospital Municipal Cáceres,clinico,14,11,42,2,0,4,5
2026-06-15,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,2,1,45,2,0,4,3
2026-06-16,5102504,Cáceres,UPA Cáceres,observacao,5,4,59,3,1,3,7
2026-06-16,5102504,Cáceres,UPA Cáceres,clinico,14,10,94,4,2,0,2
2026-06-16,5102504,Cáceres,UPA Cáceres,uti_adulto,5,3,55,2,2,1,2
2026-06-16,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,4,68,3,1,1,0
2026-06-16,5102504,Cáceres,Hospital Municipal Cáceres,clinico,14,11,35,1,0,3,1
2026-06-16,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,3,2,31,1,0,0,7
2026-06-17,5102504,Cáceres,UPA Cáceres,observacao,6,5,100,5,3,3,3
2026-06-17,5102504,Cáceres,UPA Cáceres,clinico,15,13,60,3,1,1,6
2026-06-17,5102504,Cáceres,UPA Cáceres,uti_adulto,5,4,89,4,4,3,4
2026-06-17,5102504,Cáceres,Hospital Municipal Cáceres,observacao,9,7,53,2,2,2,0
2026-06-17,5102504,Cáceres,Hospital Municipal Cáceres,clinico,18,15,74,3,2,0,9
2026-06-17,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,4,3,41,2,1,1,0
2026-06-18,5102504,Cáceres,UPA Cáceres,observacao,9,7,74,4,3,5,6
2026-06-18,5102504,Cáceres,UPA Cáceres,clinico,14,12,100,5,5,5,10
2026-06-18,5102504,Cáceres,UPA Cáceres,uti_adulto,6,5,53,3,1,3,0
2026-06-18,5102504,Cáceres,Hospital Municipal Cáceres,observacao,5,4,68,3,2,1,6
2026-06-18,5102504,Cáceres,Hospital Municipal Cáceres,clinico,16,14,76,4,3,1,3
2026-06-18,5102504,Cáceres,Hospital Municipal Cáceres,uti_adulto,2,1,34,2,2,0,2
2026-04-28,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,79,1,0,0,1
2026-04-28,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,15,10,66,0,0,0,1
2026-04-28,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,2,1,94,1,1,0,0
2026-04-28,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,37,0,0,0,0
2026-04-28,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,15,10,53,0,0,0,0
2026-04-28,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,6,3,63,1,0,1,1
2026-04-29,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,69,1,0,1,1
2026-04-29,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,10,57,1,0,1,0
2026-04-29,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,2,64,1,1,0,0
2026-04-29,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,5,38,0,0,0,0
2026-04-29,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,15,9,64,1,1,1,1
2026-04-29,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,35,0,0,0,0
2026-04-30,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,5,101,1,1,0,0
2026-04-30,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,10,105,1,1,0,0
2026-04-30,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,63,0,0,0,1
2026-04-30,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,53,0,0,1,1
2026-04-30,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,16,10,63,0,0,0,0
2026-04-30,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,44,0,0,1,1
2026-05-01,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,95,1,1,0,0
2026-05-01,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,18,10,59,1,1,1,0
2026-05-01,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,80,1,0,0,0
2026-05-01,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,74,1,1,1,0
2026-05-01,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,8,51,0,0,0,1
2026-05-01,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,30,0,0,0,1
2026-05-02,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,6,83,1,0,0,0
2026-05-02,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,11,90,1,0,0,1
2026-05-02,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,6,3,63,1,0,0,1
2026-05-02,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,6,3,72,0,0,1,1
2026-05-02,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,12,74,1,0,0,0
2026-05-02,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,3,2,67,1,0,1,1
2026-05-03,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,75,1,1,0,1
2026-05-03,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,11,85,1,0,0,0
2026-05-03,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,2,80,1,0,1,0
2026-05-03,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,6,28,0,0,0,1
2026-05-03,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,15,9,69,0,0,0,0
2026-05-03,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,42,0,0,0,1
2026-05-04,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,90,1,1,0,1
2026-05-04,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,18,12,95,1,0,1,0
2026-05-04,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,2,1,81,1,0,1,0
2026-05-04,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,63,1,0,0,0
2026-05-04,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,9,59,1,0,0,1
2026-05-04,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,6,3,28,0,0,0,1
2026-05-05,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,5,84,1,0,0,0
2026-05-05,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,15,9,49,0,0,0,0
2026-05-05,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,2,86,1,0,1,0
2026-05-05,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,6,72,0,0,1,1
2026-05-05,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,8,59,0,0,1,0
2026-05-05,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,6,3,59,0,0,0,0
2026-05-06,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,103,1,1,1,1
2026-05-06,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,9,82,1,0,1,0
2026-05-06,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,95,2,0,1,1
2026-05-06,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,8,5,51,1,0,0,1
2026-05-06,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,11,41,0,0,0,1
2026-05-06,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,42,0,0,0,1
2026-05-07,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,7,4,53,0,0,0,1
2026-05-07,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,18,11,104,1,0,0,1
2026-05-07,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,2,77,1,0,1,0
2026-05-07,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,8,4,33,0,0,0,0
2026-05-07,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,18,13,49,0,0,0,0
2026-05-07,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,5,3,46,0,0,0,1
2026-05-08,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,6,4,45,0,0,0,1
2026-05-08,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,11,104,1,1,1,1
2026-05-08,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,65,0,0,1,1
2026-05-08,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,53,0,0,1,1
2026-05-08,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,9,70,1,0,0,0
2026-05-08,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,76,1,0,0,1
2026-05-09,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,54,0,0,1,1
2026-05-09,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,17,11,51,1,0,0,1
2026-05-09,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,90,1,0,0,1
2026-05-09,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,6,55,1,0,1,0
2026-05-09,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,16,10,51,1,0,0,0
2026-05-09,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,44,0,0,1,1
2026-05-10,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,6,4,75,1,1,1,0
2026-05-10,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,9,79,1,1,0,1
2026-05-10,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,1,63,1,0,0,0
2026-05-10,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,6,56,0,0,1,1
2026-05-10,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,8,54,1,0,1,0
2026-05-10,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,61,1,0,1,1
2026-05-11,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,46,0,0,1,0
2026-05-11,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,10,69,1,0,1,1
2026-05-11,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,44,0,0,1,0
2026-05-11,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,6,4,30,0,0,1,1
2026-05-11,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,12,39,0,0,1,1
2026-05-11,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,62,1,0,1,0
2026-05-12,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,102,1,1,0,0
2026-05-12,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,15,9,81,1,0,1,1
2026-05-12,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,70,1,0,0,0
2026-05-12,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,36,0,0,1,1
2026-05-12,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,8,75,0,0,1,1
2026-05-12,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,5,3,39,0,0,0,1
2026-05-13,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,42,0,0,1,0
2026-05-13,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,17,12,56,1,0,0,0
2026-05-13,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,2,1,46,0,0,0,1
2026-05-13,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,58,1,0,1,0
2026-05-13,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,11,42,0,0,0,1
2026-05-13,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,3,1,48,0,0,1,1
2026-05-14,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,79,1,0,1,1
2026-05-14,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,17,11,54,1,1,0,0
2026-05-14,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,1,81,1,0,1,0
2026-05-14,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,8,5,62,1,1,1,0
2026-05-14,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,10,44,0,0,1,0
2026-05-14,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,59,1,0,0,0
2026-05-15,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,6,63,1,0,1,0
2026-05-15,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,9,62,0,0,0,1
2026-05-15,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,6,4,71,1,0,0,0
2026-05-15,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,62,1,0,1,0
2026-05-15,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,11,43,0,0,1,1
2026-05-15,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,75,1,0,1,0
2026-05-16,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,60,0,0,0,0
2026-05-16,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,16,10,95,1,0,1,1
2026-05-16,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,6,4,97,1,0,0,0
2026-05-16,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,5,56,0,0,0,1
2026-05-16,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,8,67,1,0,1,0
2026-05-16,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,76,1,0,1,0
2026-05-17,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,7,4,60,1,0,0,1
2026-05-17,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,15,10,62,1,1,0,0
2026-05-17,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,6,4,77,1,1,0,0
2026-05-17,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,9,6,32,0,0,0,0
2026-05-17,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,15,9,37,0,0,0,0
2026-05-17,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,74,1,0,1,0
2026-05-18,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,87,1,0,1,1
2026-05-18,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,8,49,0,0,1,1
2026-05-18,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,2,1,62,1,0,1,0
2026-05-18,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,32,0,0,1,0
2026-05-18,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,15,9,64,1,0,1,0
2026-05-18,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,2,1,29,0,0,0,0
2026-05-19,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,7,5,66,1,0,1,1
2026-05-19,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,9,103,1,0,1,1
2026-05-19,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,42,0,0,1,1
2026-05-19,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,47,1,1,1,1
2026-05-19,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,9,51,1,0,0,0
2026-05-19,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,44,0,0,0,1
2026-05-20,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,5,89,1,0,1,0
2026-05-20,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,17,11,42,0,0,1,0
2026-05-20,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,102,1,0,0,1
2026-05-20,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,65,0,0,0,1
2026-05-20,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,10,49,0,0,0,1
2026-05-20,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,74,1,1,1,0
2026-05-21,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,7,5,91,1,0,1,0
2026-05-21,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,10,74,1,0,0,1
2026-05-21,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,105,1,0,0,1
2026-05-21,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,44,0,0,0,1
2026-05-21,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,9,63,1,0,1,0
2026-05-21,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,3,1,70,1,0,0,1
2026-05-22,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,65,1,0,1,0
2026-05-22,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,10,72,1,0,1,0
2026-05-22,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,86,1,0,0,0
2026-05-22,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,28,0,0,0,0
2026-05-22,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,10,58,0,0,1,0
2026-05-22,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,3,2,52,1,0,0,0
2026-05-23,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,6,66,0,0,1,0
2026-05-23,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,15,10,81,1,1,1,0
2026-05-23,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,90,1,0,0,1
2026-05-23,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,5,3,58,1,0,0,0
2026-05-23,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,14,9,28,0,0,0,0
2026-05-23,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,4,2,35,0,0,1,0
2026-05-24,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,4,92,1,1,0,1
2026-05-24,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,10,94,1,1,0,1
2026-05-24,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,4,2,100,1,0,1,1
2026-05-24,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,40,0,0,1,1
2026-05-24,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,18,12,46,0,0,1,0
2026-05-24,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,6,3,70,1,0,0,0
2026-05-25,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,8,5,69,1,1,0,0
2026-05-25,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,14,8,45,0,0,1,0
2026-05-25,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,3,1,67,0,0,1,1
2026-05-25,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,49,0,0,1,0
2026-05-25,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,17,12,76,1,0,1,1
2026-05-25,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,3,2,47,1,0,1,0
2026-05-26,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,9,5,57,0,0,1,1
2026-05-26,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,17,12,90,1,0,0,1
2026-05-26,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,5,3,105,1,0,1,1
2026-05-26,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,7,4,62,0,0,0,0
2026-05-26,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,clinico,18,10,57,1,0,0,0
2026-05-26,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,uti_adulto,5,3,55,1,0,0,0
2026-05-27,5107958,Tangará da Serra,UPA Tangará da Serra,observacao,5,3,50,0,0,1,0
2026-05-27,5107958,Tangará da Serra,UPA Tangará da Serra,clinico,18,13,43,0,0,1,1
2026-05-27,5107958,Tangará da Serra,UPA Tangará da Serra,uti_adulto,2,1,57,0,0,1,1
2026-05-27,5107958,Tangará da Serra,Hospital Municipal Tangará da Serra,observacao,6,3,51,0,0,0,0
